id,year,assets,capex,ltd,ebitda,ppe,sales,ads,rd,bookval,mv,indclass,tobinsQ
145977,2004,2201.962,179.766,438.3,433.635,1261.032,3770.297,86.821,0,765.95,3155.66,43,4.119929499
145977,2005,2542.149,216.214,406.04,528.43,1463.409,4264.971,95.702,0,956.73,4702.29,43,4.914960334
145977,2006,2682.681,258.586,477.173,542.773,1665.548,4616.503,97.215,0,1056.9,3746.28,43,3.544592677
145977,2007,2805.566,210.6,505.062,563.693,1800.968,4844.404,78.823,0,1024.5,3763.29,43,3.67329429
145977,2008,2964.065,184.986,455.161,561.507,1888.833,5142.255,75.321,0,1080.48,3191.77,43,2.954029691
145977,2009,3072.963,192.934,202.927,605.302,2014.383,5412.623,65.431,0,1337.01,3789.86,43,2.834578649
145977,2010,3354.217,199.585,300.851,749.37,2070.734,5925.203,78.809,0,1090.49,5421.39,43,4.971517391
145977,2011,3655.754,268.129,415.136,840.591,2206.721,6170.462,89.265,0,921.08,5068.99,43,5.50331133
145977,2012,4613.814,271.182,604.461,846.859,2393.906,6205.003,83.871,0,1310.93,5309.26,43,4.049995042
145977,2013,5564.774,195.757,1052.668,901.1,2539.444,6493.814,69.116,0,1608.16,8061.93,43,5.01313924
145977,2014,7962.358,228.446,1636.311,1225.483,2804.389,9843.861,96.463,0,2363.82,11639.23,43,4.923907066
146017,2002,1357.954,33.482,410.63,169.621,516.24,1972.796,18.1,22,430.27,562.73,22,1.307853208
146017,2003,1288.219,28.154,391.469,167.015,529.583,2049.308,16.3,27.4,437.14,996.6,22,2.279818822
146017,2004,1364.529,53.821,390.21,182.816,556.494,2104.167,21,30,525.59,1269.85,22,2.416046728
146017,2005,1442.215,32.636,371.736,171.484,561.966,2172.854,20.7,28.9,561.88,1402.35,22,2.495817612
146017,2006,1444.116,28.56,371.252,237.913,576.798,2393.123,21.3,32,574.85,2268.76,22,3.946699139
146017,2007,1612.508,36.869,371.027,297.639,577.143,2530.668,8.3,33.6,550.43,1634.69,22,2.96984176
146017,2008,1408.691,27.166,203.953,309.098,470.592,2026.644,7.6,30.3,591.47,1089.29,22,1.84166568
146017,2009,1290.603,21.248,22.047,215.49,453.808,1657.404,8.7,20.8,707.1,1376.06,22,1.946061377
146017,2010,1503.6,21.9,353.3,201.7,458.8,1626.9,12,28,731.1,2286.68,22,3.127725345
146017,2011,1597.4,23.3,353.4,228.8,484.9,1795.7,13.4,31.3,801.7,2083.82,22,2.59925159
146017,2012,1736.9,31.4,353.5,265.5,468.5,1933.7,12.6,34.7,897.8,2794.31,22,3.11239697
146017,2013,1903.8,40.6,353.6,287.7,471.3,2089.1,12.1,32.7,1095.5,4375.47,22,3.994039251
146017,2014,2168.1,35.3,353.6,336.5,499.6,2393.5,13.3,35.3,1269.1,5957.11,22,4.693964227
146071,2001,16.302,0.367,2.897,0.914,1.355,11.929,0.04,0.174,11.21,35.44,34,3.161462979
146071,2002,19.662,0.186,2.026,0.784,2.239,18.83,0.092,0.18,14.56,34.89,34,2.396291209
146071,2003,17.564,0.274,1.923,-3.825,2.568,18.261,0.039,0.035,11.41,28.73,34,2.517966696
146071,2004,23.088,0.236,0.169,0.89,2.685,29.726,0.044,0,14.93,28.41,34,1.902880107
146071,2005,24.651,0.202,0.728,2.755,3.745,42.156,0.04,0,16.27,26.38,34,1.62138906
146071,2006,31.372,1.393,3.464,-0.706,4.261,42.133,0.068,0,14.44,22.42,34,1.552631579
146071,2007,32.332,0.653,0.466,0.98,4.817,57.852,0.064,0,13.93,26.25,34,1.884422111
146071,2008,36.61,0.569,4.856,3.935,5.615,62.357,0.094,0,16.47,35.8,34,2.173649059
146071,2009,32.692,0.43,4.83,0.311,5.819,55.105,0.107,0,16.26,26.01,34,1.599630996
146156,2002,357.746,6.077,86.771,10.048,56.431,208.047,14.306,14.507,172.27,196.03,13,1.137923028
146156,2003,539.999,11.135,161.669,32.293,77.689,296.712,18.594,24.367,275.2,427.76,13,1.554360465
146156,2004,568.269,20.389,190.669,29.586,99.09,373.991,19.9,31.954,284.01,519.85,13,1.830393296
146156,2005,791.166,20.233,259.595,21.483,119.274,420.15,21.7,30.992,416.19,651.95,13,1.566472044
146156,2006,1085.771,19.717,194.888,67.431,136.228,569.454,23,53.666,738.12,1517.62,13,2.056061345
146156,2007,4883.201,36.398,1366.753,103.274,347.478,839.54,16.3,243.372,2915.24,4313.73,13,1.479716936
146156,2008,5955.36,66.061,1501.025,368.152,389.688,1671.426,15.7,111.828,3070.12,1483.13,13,0.483085352
146156,2009,6943.992,100.606,2129.455,492.687,458.265,1922.641,15.4,112.848,3275.18,3468.87,13,1.059138734
146156,2010,6330.374,96.241,2379.968,453.035,587.809,2155.347,14.4,133.278,2276.65,3108.36,13,1.365321854
146156,2011,6672.701,132.532,3280.08,554.439,751.872,2386.527,9.9,150.165,2003.47,1846.46,13,0.92163097
146156,2012,7067.928,137.393,3641.592,612.999,889.141,2818.825,22.6,183.001,2002.14,1496.59,13,0.74749518
146156,2013,7060.814,122.166,3787.195,666.988,965.181,3029.442,11.8,160.802,1800.75,2967.93,13,1.648163265
146156,2014,6678.956,100.562,3631.945,514.722,850.038,2588.704,8,144.828,1513.77,3186.41,13,2.104949893
146648,2004,80.549,0.854,0,6.641,2.548,52.641,1.314,4.549,68.51,136.96,12,1.999124215
146648,2005,111.958,0.539,0,17.361,3.086,75.62,1.201,5.353,97.24,321.93,12,3.310674619
146648,2006,133.875,0.642,0,17.147,3.729,100.692,1.546,6.473,109.79,349.35,12,3.181983787
146648,2007,138.653,1,0,10.47,4.68,101.726,2.1,7.169,109.35,199.99,12,1.828898034
146648,2008,137.476,0.703,0,-2.249,5.322,83.379,1.9,7.55,112.11,113.59,12,1.01320132
146648,2009,121.352,0.154,0,-8.633,5.476,53.682,0.891,6.81,100.85,114.34,12,1.133763014
146648,2010,111.805,0.275,0,-10.382,5.751,53.274,0.947,7.004,95.42,112.99,12,1.184133305
146648,2011,111.353,0.751,0,-9.795,6.244,60.29,1.3,9.141,91.57,103.91,12,1.134760293
146648,2012,112.794,0.516,0,-4.694,6.76,77.277,1.3,8.427,90.77,128.1,12,1.411259227
146648,2013,108.669,0.517,0.338,-3.952,7.786,74.594,1.6,9.216,84.3,141.83,12,1.682443654
146648,2014,108.913,0.734,0.235,-8.634,7.745,78.138,1.6,10.543,80.58,154.29,12,1.914743112
147101,2003,9.703,0.685,3.147,0.818,5.266,13.892,0.43,0.128,4.61,18.59,21,4.032537961
147101,2004,10.834,0.327,0,2.69,5.531,20.666,0.382,0.092,8.69,31.66,21,3.643268124
147101,2005,27.701,0.523,6.333,1.979,16.964,17.181,0.346,0.12,20.23,23.83,21,1.177953534
147101,2006,26.479,0.578,4.718,2.219,17,16.464,0.532,0.166,20.73,13.52,21,0.652194887
147101,2007,26.234,0.245,4.094,1.686,17.036,14.214,0.486,0.25,18.99,11.41,21,0.600842549
147101,2008,25.377,1.28,3.972,0.348,16.113,17.514,0.455,0.434,18.17,2.43,21,0.133736929
147101,2009,17.981,0.22,3.112,-1.756,16.241,10.282,0.103,0.422,11.23,2.84,21,0.252894034
147101,2010,16.726,0.274,2.478,-2.076,16.027,11.944,0.175,0.395,8.12,2.24,21,0.275862069
147101,2011,12.629,0.112,2.033,-0.793,13.193,2.211,0.037,0.101,6.02,1.7,21,0.282392027
147340,2007,20.362,0.175,0,6.141,1.733,18.36,0.816,1.919,16.84,95.88,36,5.693586698
147340,2008,12.22,1.617,0,2.068,3.065,15.792,1.179,2.82,8.02,14.47,36,1.804239401
147340,2009,16.173,0.53,0,2.512,2.424,16.452,0.994,2.805,9.94,26.09,36,2.624748491
147340,2010,20.547,0.184,0,2.133,2.548,18.565,0.624,3.016,12.17,35.53,36,2.919474117
147340,2011,38.378,0.201,5.724,1.581,2.777,20.894,0.582,3.124,14.71,29.08,36,1.976886472
147340,2012,33.588,0.213,4.389,1.744,3.318,23.372,0.493,3.531,12,26.37,36,2.1975
147340,2013,33.092,0.139,2.989,4.681,2.965,24.339,0.729,3.766,16.29,44.71,36,2.744628607
147340,2014,38.387,0.252,0,5.498,2.888,26.77,1.4,2.183,20.83,45.7,36,2.193951032
147449,2002,3969.8,120.9,80.8,912.7,1264.5,3009.1,99.7,323.5,1060.1,12191.31,12,11.50015093
147449,2003,4300.6,157.9,75,1049,1488.4,3406.9,119.5,349.9,1699.9,18677.74,12,10.98755221
147449,2004,4468.1,146.2,71.9,1325,1638.1,3913.6,124.7,390.4,2211.2,24635.71,12,11.1413305
147449,2005,5228.2,162.2,56,1647.2,1706.1,4368.5,128.8,421.8,2571.9,39720.46,12,15.44401415
147449,2006,5427.3,222.3,49,1829.5,1891.4,4896.6,130.4,512.1,2923.7,33663.11,12,11.51387283
147449,2007,7015.6,227.2,52.2,2142.4,2125.7,5584.5,151,573.6,3398.6,42577.72,12,12.52801742
147449,2008,7551.1,302.7,60.6,2394.3,2317.8,6293.7,179.7,618.7,4713.3,26636.42,12,5.651331339
147449,2009,8686,342,56,2498,2650,6499,129,665,5964,49231.21,12,8.254730047
147449,2010,10073,309,0,2899,2870,7179,128,747,7317,49410.53,12,6.752839962
147451,2002,42.05,1.044,0.363,-0.674,7.892,46.496,0.114,5.126,27.31,95.19,12,3.485536434
147451,2003,48.317,1.345,0,3.343,9.994,84.396,0.199,8.086,27.31,98.33,12,3.600512633
147451,2004,77.175,0.666,0,6.752,10.29,89.603,0.268,7.397,58.33,148.44,12,2.544831133
147451,2005,248.557,1.187,0,6.636,15.196,106.65,0.465,9.353,212.79,202.81,12,0.9530993
147451,2006,247.645,1.249,0,4.875,16.201,155.429,0.996,11.733,215.6,182.37,12,0.845871985
147451,2007,262.671,2.014,0,16.771,18.121,182.131,1.327,13.02,227.27,184.31,12,0.810973732
147451,2008,170.208,3.911,0,20.237,22.184,206.153,0.87,16.426,131.7,172.49,12,1.309719058
147451,2009,116.06,3.856,0,-6.654,25.896,156.848,0.671,14.95,64.33,52.55,12,0.816881704
147579,2004,251.793,117.933,0,107.558,240.421,506.228,91.799,29.467,156.28,650.19,7,4.1604172
147579,2005,364.681,144.569,0,118.083,377.113,682.213,135.874,35.388,226.25,1481.7,7,6.548950276
147579,2006,608.779,196.861,0,220.05,584.88,996.66,215.265,48.379,414.21,1774.31,7,4.283600106
147579,2007,647.02,267.692,0,301.927,842.261,1205.34,207.9,71.395,430.75,1727.98,7,4.01156123
147579,2008,617.946,206.639,37.988,363.89,842.431,1371.161,181.4,89.873,347.16,1759.39,7,5.067951377
147579,2009,679.734,238.976,236.572,444.913,971.42,1670.269,205.9,114.542,199.14,2944.01,7,14.78361956
147579,2010,982.067,157.738,234.123,616.242,1153.172,2162.625,212.4,163.329,290.16,9273.8,7,31.96098704
147579,2011,3069.196,134.836,431.8,1224.687,2537.768,3204.577,299.1,259.033,642.81,3838.6,7,5.971593472
147579,2012,3967.89,89.732,412.016,1752.075,3969.399,3609.282,377.2,329.008,744.67,5146.8,7,6.911517854
147579,2013,5412.563,120.07,529.5,2470.027,5125.463,4374.562,437.9,378.769,1333.56,21945.51,7,16.45633492
147579,2014,7056.651,144.516,928.4,3184.446,6786.392,5504.656,533.1,472.321,1857.71,20638.71,7,11.10975879
147849,2002,28.909,1.92,0,13.197,8.216,73.744,0.373,1.104,20.48,259.68,36,12.6796875
147849,2003,31.204,1.983,0,14.007,9.909,81.303,0.307,1.143,25.75,211.06,36,8.196504854
147849,2004,36.078,1.727,0,12.822,10.659,82.664,0.08,1.362,28.55,242.84,36,8.505779335
147849,2005,46.984,2.515,0,25.09,12.039,108.826,0.05,1.177,37.09,440.19,36,11.86815853
147849,2006,47.905,2.059,0,26.641,13.897,115.974,0.005,1.385,39.22,365.6,36,9.321774605
147849,2007,50.408,1.222,0,21.017,12.13,110.013,0.015,1.881,38.95,245.75,36,6.309370988
147849,2008,52.867,1.115,0,25.522,12.08,119.664,0.07,1.833,41.02,291.96,36,7.117503657
147849,2009,54.451,0.829,0,25.141,14.055,127.742,0.015,2.472,43.2,505.31,36,11.69699074
147849,2010,62.735,5.092,0,30.951,19.576,153.247,0.057,2.328,48.25,513.51,36,10.6426943
147849,2011,75.645,10.846,0,43.795,30.745,173.476,0.283,2.452,58.97,565.43,36,9.588434797
147849,2012,77.84,4.363,0,44.441,26.528,183.309,0.132,2.757,59.38,557.67,36,9.391545975
147849,2013,92.534,3.63,0,53.673,27.748,200.863,0.097,2.761,71.08,689.74,36,9.703714125
147849,2014,99.325,1.473,0,53.252,27.247,204.742,0.093,2.866,81.16,680.95,36,8.390216856
148249,2002,66.243,27.156,0.251,-8.674,67.824,84.424,0.11,0,39.33,92.15,44,2.342995169
148249,2003,46.502,3.708,0.228,-18.828,63.28,107.257,0.173,0,25.01,73.26,44,2.929228309
148249,2004,51.138,7.392,0.283,-9.059,67.221,110.631,0.933,0,29.15,186.46,44,6.396569468
148249,2005,76.544,10.723,0.1,-7.274,72.933,117.181,1,0,56.21,317.38,44,5.646326276
148249,2006,75.757,21.307,0.083,-6.524,90.769,126.888,1.7,0,50.63,201.93,44,3.98834683
148249,2007,56.412,14.363,0.075,-8.917,94.459,134.556,1.9,0,33.85,91.42,44,2.700738552
148249,2008,42.781,2.881,0.8,-7.637,89.093,135.579,1.7,0,19.03,11.62,44,0.610614819
148249,2011,24.705,2.011,0,-2.503,71.858,102.135,2.1,0,5.52,37.17,44,6.733695652
148249,2012,31.193,1.409,0,-0.89,70.737,97.952,1.2,0,14.04,56.7,44,4.038461538
148249,2013,18.603,2.142,0,-8.837,69.445,86.327,0.9,0,2.72,30.32,44,11.14705882
148249,2014,33.431,1.88,6.623,-12.146,64.818,77.758,1,0,12.37,60.98,44,4.929668553
148350,2007,1263.321,145.299,105.859,-41.701,425.832,6166.157,14.68,0,439.44,181.11,43,0.412138176
148350,2008,889.797,83.249,103.7,16.337,478.511,7658.379,14.037,0,402.33,39.92,43,0.099222032
148350,2009,885.36,37.685,101.248,-36.34,511.806,4699.82,15.188,0,314.75,76.33,43,0.242509929
148350,2010,894.089,59.485,98.464,0.961,571.43,5962.481,17.095,0,251.31,67.92,43,0.270263818
148350,2011,1016.531,124.851,97.765,76.151,646.71,7888.857,18.768,0,318.6,122.3,43,0.383866918
148350,2012,1018.281,188.694,82.195,91.964,780.736,7995.724,20.563,0,353.43,138.82,43,0.392779334
148350,2013,1257.282,164.242,193.762,89.971,960.183,7944.731,22.748,0,472.39,366.47,43,0.775778488
148390,2003,237.165,9.08,0,15.684,43.163,98.302,0.21,16.461,215.01,728.82,38,3.389702805
148390,2004,302.566,37.727,0,43.1,89.138,177.762,0.169,20.643,265.18,1055.37,38,3.979825025
148390,2005,381.361,28.318,0,50.175,125.152,237.495,0.19,28.348,317.79,982.99,38,3.093206205
148390,2006,694.473,38.136,0,87.495,156.941,369.213,0.361,46.608,614.04,1745.57,38,2.842762686
148390,2007,855.322,48.656,0,120.204,217.642,462.191,0.447,60.951,756.95,1610.05,38,2.127022921
148390,2008,785.71,30.245,0,-92.154,230.713,210.189,0.2,65.509,706.06,716.31,38,1.01451718
148391,2002,79.058,8.406,0,39.38,59.657,341.504,2.447,0,25.07,329.37,43,13.13801356
148391,2003,103.129,15.816,0,38.867,71.51,369.158,2.456,0,44.64,421.03,43,9.431675627
148391,2006,151.466,19.505,0,19.222,145.756,446.828,4.296,0,56.7,87.09,43,1.535978836
148391,2007,122.132,14.835,0,-1.895,137.963,396.701,4.897,0,41.26,19.48,43,0.472127969
148391,2008,126.764,2.74,0,28.762,125.209,391.277,1.452,0,37.18,41.24,43,1.109198494
148391,2009,165.541,10.313,0,61.443,123.658,406.194,2.164,0,65.97,247.95,43,3.758526603
148391,2010,195.077,22.633,0,54.791,140.67,415.3,4,0,102.93,267.53,43,2.59914505
148391,2011,202.589,26.652,0,41.715,152.42,430.285,4.9,0,117.11,219.65,43,1.875587055
148391,2012,208.404,31.373,0,34.703,172.917,448.365,6.7,0,102.94,163.71,43,1.59034389
148391,2013,235.448,17.954,0,39.939,183.227,460.563,9.3,0,126.17,306.76,43,2.431322818
148391,2014,260.487,29.647,0,47.28,207.459,507.621,9.3,0,138.77,305.5,43,2.201484471
148410,2002,397.682,14.832,0,79.99,39.486,531.772,56.722,54.405,272.92,1367.63,6,5.011102154
148410,2003,552.659,15.81,0,117.155,54.021,680.012,73.765,57.605,415.15,1569.49,6,3.780537155
148410,2004,559.794,20.546,0,-6.025,72.781,640.289,83.263,60.997,434.5,829.99,6,1.910218642
148410,2005,605.829,16.668,0.57,33.595,88.34,649.757,70.014,53.02,466.32,727.74,6,1.560602162
148410,2008,307.332,11.434,0,-41.362,67.424,459.059,67.361,48.473,202.33,223.19,6,1.103098898
148410,2009,305.995,6.345,0,1.993,53.138,379.834,39.331,34.981,205.44,250.38,6,1.21875
148410,2010,293.48,9.547,0,21.226,60.976,432.564,49.314,35.106,208.76,359.33,6,1.721258862
148410,2011,331.032,11.732,0,37.135,72.008,455.14,39.526,33.784,236.29,369.14,6,1.562232849
148410,2012,428.905,16.321,0,78.565,86.564,581.288,43.023,36.627,333.7,584.12,6,1.750434522
148410,2013,511.072,19.748,0,48.152,104.974,553.615,48.28,35.938,431.12,550.34,6,1.276535535
148410,2014,260.192,23.987,0,-70.218,77.529,339.149,42.919,35.99,281.77,331.33,6,1.175888136
148470,2003,210.213,54.645,36.206,42.806,227.907,328.607,10.1,0,133.64,486.61,44,3.641200239
148470,2004,264.501,70.652,44.595,58.686,302.004,409.064,10.9,0,161.73,863.33,44,5.338094355
148470,2005,334.421,83.825,55.663,71.948,389.124,486.023,12.3,0,204.86,838.95,44,4.095235771
148470,2006,450.598,95.365,112.341,83.157,499.965,618.721,16.1,0,243.53,594.32,44,2.44043855
148470,2011,592.976,44.085,146.799,84.673,763.676,914.85,29,0,296.47,403.84,44,1.362161433
148470,2012,597.132,59.96,134.211,100.677,816.682,977.132,33.5,0,311.66,494.02,44,1.585124816
148470,2013,634.645,78.876,87.888,103.64,891.947,1017.247,37,0,350.42,1055.3,44,3.011529022
148470,2014,735.889,107.703,147.313,117.407,964.348,1146.102,43.5,0,361.46,1080.96,44,2.990538372
149318,2005,3945.283,877.074,2110.064,77.457,2764.386,721.981,18.3,0,1562.9,5448.31,7,3.486025977
149318,2006,4660.18,643.36,2392.346,249.08,3415.258,1432.257,19.9,0,1742.65,9562.09,7,5.487097237
149318,2007,6299.282,1007.37,3539.368,647.605,4377.331,2687.519,25.8,0,2101.11,12824.31,7,6.103588103
149318,2008,6742.615,1333.182,4290.424,575.349,5780.246,2987.324,31.2,0,1596.96,4733.67,7,2.964175684
149318,2009,7581.769,540.929,3566.428,641.38,6122.069,3045.611,20.4,0,3034.34,7179.35,7,2.36603347
149318,2010,6674.497,283.828,3264.854,1021.406,6300.734,4184.698,19,0,2314.83,12938.46,7,5.589378054
149318,2011,6899.496,184.146,2809.785,1402.494,6585.952,5269.792,19.5,0,2143.32,13820.2,7,6.448033891
149318,2012,7276.594,240.985,5781.77,1400.83,6778.47,5154.284,23,0,149.43,11346.53,7,75.93207522
149318,2013,8377.03,506.786,6586.518,1660.737,7313.411,5620.936,21.5,0,146.69,19652.5,7,133.9730043
149318,2014,9062.861,1127.015,7345.262,1580.397,8476.787,5433.661,23.3,0,236.32,15090.07,7,63.85439235
149379,2009,83.662,0.455,0,22.94,30.776,59.25,0.06,1.103,61.44,73.97,3,1.203938802
149379,2010,147.2,7.698,0,34.277,45.69,93.25,0.012,1.087,118.46,119.46,3,1.008441668
149379,2011,160.303,7.792,0,22.603,57.257,84.021,0.046,0.557,137.93,47.78,3,0.346407598
149379,2012,195.219,6.956,0,29.792,69.625,102.356,0.136,0.57,156.51,53.86,3,0.344131365
149379,2013,233.12,12.616,8,23.346,84.956,78.986,0.104,0.02,173.53,46.66,3,0.268887224
149379,2014,279.434,15.383,23.584,23.039,124.628,99.06,0.183,0,181.4,26.01,3,0.143384785
149683,2004,105.487,17.81,0,12.775,43.553,58.186,0.019,1.519,32.14,270.9,23,8.428749222
149683,2005,119.53,11.088,0,12.931,52.082,63.572,0.015,0.967,36.93,153.51,23,4.156783103
149683,2006,152.109,7.379,0,18.962,59.172,95.766,0.03,1.066,53.38,297.97,23,5.582053203
149683,2007,182.985,13.982,0,28.061,73.065,133.597,0.014,1.666,67.24,185.69,23,2.761600238
149683,2008,231.047,12.245,0,26.114,89.648,163.179,0.01,2.256,81.33,91.47,23,1.124677241
149683,2009,314.383,17.499,0,44.778,105.712,255.598,0.015,2.561,54.72,506.03,23,9.247624269
150139,2002,376.226,29.001,3.364,83.504,143.932,1272.584,42.568,0,109.84,321.44,43,2.926438456
150139,2003,543.36,67.064,14.338,103.195,254.509,1470.845,54.445,0,208.14,1075.61,43,5.167723648
150139,2005,1187.789,112.002,188.358,220.4,632.609,2624.987,96.1,0,357.32,1501.02,43,4.200772417
150139,2006,1524.265,162.995,193.952,252.639,750.543,3114.162,122.9,0,506.33,2563.14,43,5.062192641
150139,2007,2035.635,172.366,204.929,343.869,935.992,3888.422,152.4,0,806.03,3704.14,43,4.595536146
150139,2008,1966.524,216.53,233.312,332.207,1044.329,4130.128,154.3,0,990.92,1715.06,43,1.730775441
150139,2009,2245.333,140.269,141.265,336.084,1233.151,4412.835,160.1,0,1006.77,2598.44,43,2.580966854
150139,2010,2597.536,159.067,139.846,427.17,1334.795,4871.492,185.2,0,1222.22,3357.24,43,2.746837722
150139,2011,2996.452,201.807,151.596,542.972,1522.561,5211.802,187.4,0,1562.35,4715.39,43,3.018139341
150139,2012,2887.807,219.026,7.762,648.974,1687.005,5836.119,201,0,1704.93,6132.65,43,3.597009848
150139,2013,3071.487,285.668,6.476,698.493,2059.625,6213.173,223.9,0,1727.18,6551.11,43,3.792951516
150139,2014,3436.198,349.007,5.913,721.596,2339.607,6814.479,248.7,0,1687.74,5325.89,43,3.155634162
150257,2004,23.367,1.65,0.202,-4.612,11.644,6.454,0.071,0.286,12.93,128.22,13,9.916473318
150257,2005,31.299,2.444,2.664,-3.703,14.892,8.608,0.013,1.634,18.02,156.61,13,8.690899001
150257,2006,37.009,1.139,3.838,1.708,16.392,15.355,0.087,1.17,19.24,93.48,13,4.858627859
150257,2007,57.448,2.466,1.367,14.876,20.533,33.541,0.037,0.965,30,206.36,13,6.878666667
150257,2008,83.203,3.977,2.188,17.27,25.414,46.497,0.094,2.767,49.71,59.19,13,1.190706095
150257,2009,144.476,4.32,0,43.026,30.094,84.197,0.068,4.406,70.66,269.56,13,3.814888197
150257,2010,214.358,24.817,10.058,-9.811,74.875,33.401,0.04,8.638,126.44,245.46,13,1.941316039
150257,2011,215.908,14.99,17.321,7.892,91.647,56.842,0.012,9.007,129.92,120.5,13,0.927493842
150257,2012,208.763,16.156,34.411,-14.846,101.129,49.216,0.029,17.044,117.72,172.99,13,1.469503908
150257,2013,240.693,5.176,32.146,15.577,95.424,72.524,0.474,8.384,128.68,340.09,13,2.642912652
150257,2014,238.53,11.003,1.803,8.878,102.818,63.101,0.268,11.034,126.56,291.89,13,2.306336915
150937,2003,3517,516,745,1090,1966,6486,28,670,1738,8523.9,35,4.90443038
150937,2004,3942,605,739,919,2540,6224,25,666,2040,8082.36,35,3.961941176
150937,2005,5244,691,736,1183,3183,7553,26,645,3114,9655.17,35,3.100568401
150937,2006,9544,1008,640,1533,4286,9206,40,805,4377,14707.5,35,3.360178204
150937,2007,9472,906,1733,1570,5104,11360,51,904,5082,13438.5,35,2.64433294
150937,2008,10120,930,1670,2312,5845,12708,55,1028,1840,2161.84,35,1.174913043
150937,2009,7087,633,1956,796,6267,9805,48,953,2335,9076.81,35,3.887284797
150937,2010,8247,639,2173,2643,6842,11395,23,877,2776,6806.23,35,2.45181196
150937,2011,9225,843,2952,1576,7383,10971,21,875,3465,7623.74,35,2.200213564
150937,2012,10106,636,2863,3948,8020,14939,39,1006,2911,10875.3,35,3.735932669
153728,2003,190.117,5.683,0,26.068,19.806,136.078,1.4,10.412,171.72,968.33,36,5.639005358
153728,2004,230.513,6.186,0,33.809,26.376,166.319,0.989,14.156,207.22,464.4,36,2.241096419
153728,2005,254.474,3.882,0,25.183,30.258,169.373,0.435,17.746,226.25,421.17,36,1.861524862
